tweet_id,user_id,created_at,tweet,username,name,location,tweet_type,replied_to_id,get_repliedTo_tweet_link,get_tweet_link
1506391349217611782,62099003,2022-03-22T22:04:19.000Z,"@O2 I’ve also been waiting for someone to contact me and it’s been 72 hours there’s been no contact ?? I was told it would be 48hrs. On top of that I call customer service, the same questions&amp;answers the fraudsters asked are the same customer service are asking WHAT A JOKE !!!",tariiscee,Shumbalette,,Original_tweet,Null,null,https://twitter.com/62099003/status/1506391349217611782
1506390380782178308,90469421,2022-03-22T22:00:28.000Z,@O2 But I never had this issue before 5g came in.  I'm paying a high rate for terrible service. That's not acceptable,bection,Rebecca Faulkner,,replied_to,1506388763689332746,https://twitter.com/i/web/status/1506388763689332746,https://twitter.com/90469421/status/1506390380782178308
1506390321931898880,62099003,2022-03-22T22:00:14.000Z,@O2 Your employee said it would be stopped ? My bank can’t do anything because YOU GUYS HAVE TO STOP THE DIRECT DEBIT !,tariiscee,Shumbalette,,replied_to,1506389821044006915,https://twitter.com/i/web/status/1506389821044006915,https://twitter.com/62099003/status/1506390321931898880
1506389792598237195,62099003,2022-03-22T21:58:08.000Z,@O2 customer service is shocking and in a horrendous way !,tariiscee,Shumbalette,,Original_tweet,Null,null,https://twitter.com/62099003/status/1506389792598237195
1506389093609099269,62099003,2022-03-22T21:55:21.000Z,It’s been 72 hours since I reported a fraudulent activity on my account @O2 and why am I receiving a direct debit notification- you said this would be stopped immediately???????,tariiscee,Shumbalette,,Original_tweet,Null,null,https://twitter.com/62099003/status/1506389093609099269
1506385904054718468,1102230104732778496,2022-03-22T21:42:41.000Z,@ArcticReviews @O2 It’s terrible isn’t it. Zero empathy and pathetic justification for increasing the price. I’d also argue that the CPI should be used rather than the RPI. Not sure how either impact O2’s ability to investment either.,rt1979rt,Rich T,,replied_to,1506340684751675394,https://twitter.com/i/web/status/1506340684751675394,https://twitter.com/1102230104732778496/status/1506385904054718468
1506385884169617417,954263960764801024,2022-03-22T21:42:36.000Z,@ODEONCinemas @O2 I'd really love to use the kids voucher code for Sunday but 45mins later...still not working!,Canadafionski,Fiona Reid,,Original_tweet,Null,null,https://twitter.com/954263960764801024/status/1506385884169617417
1506385354659672068,90469421,2022-03-22T21:40:30.000Z,@O2 Yes it is,bection,Rebecca Faulkner,,replied_to,1506385089621540869,https://twitter.com/i/web/status/1506385089621540869,https://twitter.com/90469421/status/1506385354659672068
1506382731105681409,190648262,2022-03-22T21:30:04.000Z,@Nat_womenleader @O2 Can I put that on my website and in my recommendations?,hxterrier,emma b,Yorkshire ,replied_to,1506364827517734922,https://twitter.com/i/web/status/1506364827517734922,https://twitter.com/190648262/status/1506382731105681409
1506382531423264770,20617832,2022-03-22T21:29:17.000Z,"@lee_marshall @waitrose @O2 Been there, done that 🤬",Bearlissimo,EatChargeRideRepeat,"Hampshire, England",replied_to,1506263137363939330,https://twitter.com/i/web/status/1506263137363939330,https://twitter.com/20617832/status/1506382531423264770
1506379569992900608,1300470553778819077,2022-03-22T21:17:31.000Z,Made it to see Hans Zimmer @O2 https://t.co/1MJAPLCLQA,jan_shadick,Jan Shadick,,Original_tweet,Null,null,https://twitter.com/1300470553778819077/status/1506379569992900608
1506378530623479815,523712786,2022-03-22T21:13:23.000Z,@hxterrier @O2 Best tweet today 🤣🤣,JulieEskins,Julie Eskins 💙,Manchester,replied_to,1506356027482120192,https://twitter.com/i/web/status/1506356027482120192,https://twitter.com/523712786/status/1506378530623479815
1506377685366358017,308103522,2022-03-22T21:10:01.000Z,"@O2 so why send me a text saying “Thanks for calling O2. To confirm, a case has been raised and we aim to have an update available within the next five working days. Kind regards, O2” and then don’t update me?",ayb1958,Andrew Beck,"Bramham, England",Original_tweet,Null,null,https://twitter.com/308103522/status/1506377685366358017
1506377498590060546,2491119607,2022-03-22T21:09:17.000Z,"@O2 just wasted
52 mins of my time with customer services. The first lady left me hanging for 35 mins second for 15 and third gentleman told me the department was shut and cut me off!!! I was only trying to set up my new iwatch and got this 😡 https://t.co/1I3GtgJyEj",Barbaran1961,Phil Reynolds🇬🇧,Cotswolds,Original_tweet,Null,null,https://twitter.com/2491119607/status/1506377498590060546
1506376360570363912,190648262,2022-03-22T21:04:46.000Z,@TPCLtdYorkshire @O2 Oh yeah that was never in doubt. Happy to pay.,hxterrier,emma b,Yorkshire ,replied_to,1506367367051362307,https://twitter.com/i/web/status/1506367367051362307,https://twitter.com/190648262/status/1506376360570363912
1506374331667988481,871760745528164357,2022-03-22T20:56:42.000Z,@O2 It’s still down ?,ZacharySnell6,Zachary Snell,"Torbay, England",replied_to,1506371487422427137,https://twitter.com/i/web/status/1506371487422427137,https://twitter.com/871760745528164357/status/1506374331667988481
1506372566918877187,3086254028,2022-03-22T20:49:41.000Z,"@O2 Hi, this is what I get when I try to pay online. https://t.co/pm6cy8NVnw",BrizzleLass,Claire,"Bristol, United Kingdom",replied_to,1506369026846564359,https://twitter.com/i/web/status/1506369026846564359,https://twitter.com/3086254028/status/1506372566918877187
1506589979362971653,225532661,2022-03-23T11:13:36.000Z,"@ThreeUKSupport No, had a text message to call your operator. So I did. He asked me to hold and said he'd try and sort it (whatever it is) and to call back in 48hours. I reminded him of your obligation to provide within 2 hours, said to call back in 48 hours.",stavrosRN,Lex,"Wrexham, Wales",replied_to,1506588410999410688,https://twitter.com/i/web/status/1506588410999410688,https://twitter.com/225532661/status/1506589979362971653
1506263709190131712,924224044790099968,2022-03-22T13:37:07.000Z,@O2 still have had no response from your complaints team &amp; now to add insult to injury to have increased my tariff when it was agreed your wouldn’t! Utterly disappointed,SoniaTailor1,Sonia Tailor,,Original_tweet,Null,null,https://twitter.com/924224044790099968/status/1506263709190131712
1506356027482120192,190648262,2022-03-22T19:43:58.000Z,Letter from @O2 today about the end of a contract and informing us that we must settle our debt. Failure to do so may lead to case being passed to credit agency. Its for 2p!!! Letter will have cost more. https://t.co/unGl2i9wQD,hxterrier,emma b,Yorkshire ,Original_tweet,Null,null,https://twitter.com/190648262/status/1506356027482120192
1506371800850178061,871760745528164357,2022-03-22T20:46:39.000Z,@O2 Thanks is there a issue though as it’s been no service for a good 2 hours,ZacharySnell6,Zachary Snell,"Torbay, England",replied_to,1506371487422427137,https://twitter.com/i/web/status/1506371487422427137,https://twitter.com/871760745528164357/status/1506371800850178061
1506371056247918595,871760745528164357,2022-03-22T20:43:41.000Z,@O2 is your network down as I have no service ? Thanks,ZacharySnell6,Zachary Snell,"Torbay, England",Original_tweet,Null,null,https://twitter.com/871760745528164357/status/1506371056247918595
1506370159421923329,90469421,2022-03-22T20:40:07.000Z,@O2 I've done all of that,bection,Rebecca Faulkner,,replied_to,1506369838142402562,https://twitter.com/i/web/status/1506369838142402562,https://twitter.com/90469421/status/1506370159421923329
1506368338951348226,734846048,2022-03-22T20:32:53.000Z,@O2 So whatever price an o2 airtime contract is priced at whether bought from you or a third party (like uswitch) from the 24th March that will be the price i pay until next years price increase in April 2023? There will be no stealth increase applied to the price wef 1/4/22?,rajy71,Raj,,replied_to,1506310085156478982,https://twitter.com/i/web/status/1506310085156478982,https://twitter.com/734846048/status/1506368338951348226
1506367367051362307,747719943827881984,2022-03-22T20:29:01.000Z,"@hxterrier @O2 Seems ridiculous. I’m a big scaredy cat though, so would just pay 🐱",TPCLtdYorkshire,Trust Primary Care💙,"Bradford, England",replied_to,1506365745458036736,https://twitter.com/i/web/status/1506365745458036736,https://twitter.com/747719943827881984/status/1506367367051362307
1506365854837100564,210925170,2022-03-22T20:23:01.000Z,Hey @O2 can you tell me why on my credit report it says my account balance with you is over £500 when it’s actually only £60,pawseygirl,Louisa ⭐️⭐️💙💙🏆,"Walthamstow, London",Original_tweet,Null,null,https://twitter.com/210925170/status/1506365854837100564
1506365745458036736,190648262,2022-03-22T20:22:35.000Z,@TPCLtdYorkshire @O2 Can't work out whether it's just normal or cos we haven't paid yet?,hxterrier,emma b,Yorkshire ,replied_to,1506360833571540996,https://twitter.com/i/web/status/1506360833571540996,https://twitter.com/190648262/status/1506365745458036736
1506364827517734922,985937125702098944,2022-03-22T20:18:56.000Z,@hxterrier @O2 Delinquent,Nat_womenleader,Nat Mcmillan. McMillanandAssociatesHR Ltd,"England, United Kingdom",replied_to,1506356027482120192,https://twitter.com/i/web/status/1506356027482120192,https://twitter.com/985937125702098944/status/1506364827517734922
1506360833571540996,747719943827881984,2022-03-22T20:03:04.000Z,"@hxterrier @O2 You must be quaking😂 What a complete waste of time, money and trees🙄",TPCLtdYorkshire,Trust Primary Care💙,"Bradford, England",replied_to,1506356027482120192,https://twitter.com/i/web/status/1506356027482120192,https://twitter.com/747719943827881984/status/1506360833571540996
1506358930154340360,784359356,2022-03-22T19:55:30.000Z,@O2 Yes. Via a call from 0800 952 4854,yMissTee,Michelle N,York,replied_to,1506358652806078467,https://twitter.com/i/web/status/1506358652806078467,https://twitter.com/784359356/status/1506358930154340360
1506358594287058944,1281484305898909696,2022-03-22T19:54:10.000Z,"@O2 can somebody help me? Been trying your ""customer service"" team by phone all day and nobody I speak to understands me",RossRevs,Ross,,Original_tweet,Null,null,https://twitter.com/1281484305898909696/status/1506358594287058944
1506357586135764996,31847610,2022-03-22T19:50:09.000Z,"@O2 hi had an upgrade recently (referbed phone) can't make normal calls, can't use finger sensor. Can I send the phone back?.",meg_hendy,Hendy_M,cwmbran south wales uk,Original_tweet,Null,null,https://twitter.com/31847610/status/1506357586135764996
1506357153333972996,784359356,2022-03-22T19:48:26.000Z,@O2 is this genuine? https://t.co/VVZzXYbjnA,yMissTee,Michelle N,York,Original_tweet,Null,null,https://twitter.com/784359356/status/1506357153333972996
1506356775108464654,1451391932391993370,2022-03-22T19:46:56.000Z,"@O2 and @SamsungUK is there any way to cancel this order as it's been over 2 and half weeks, I have seen others waiting since pre launch and still not received their phones (Samsung s22 ultra) this is beyond a joke to not only wait but also pay for something I don't even have!",Jay_martin9115,Jay Martin,,Original_tweet,Null,null,https://twitter.com/1451391932391993370/status/1506356775108464654
1506355778558517251,633979384,2022-03-22T19:42:59.000Z,@ArcticReviews @O2 And they've addressed it to your surname. Someone's approved this format before its release. Just bizarre,andrewMOT,Andrew Burke,Dorridge,replied_to,1506340684751675394,https://twitter.com/i/web/status/1506340684751675394,https://twitter.com/633979384/status/1506355778558517251
1506354314452914180,3174139575,2022-03-22T19:37:09.000Z,@O2 Ok,samfariasf,Sam,"London, England",replied_to,1506354233502748678,https://twitter.com/i/web/status/1506354233502748678,https://twitter.com/3174139575/status/1506354314452914180
1506353981467074562,3174139575,2022-03-22T19:35:50.000Z,"@O2 I’m outside of uk right now, can we do it trough here",samfariasf,Sam,"London, England",replied_to,1506353738751094788,https://twitter.com/i/web/status/1506353738751094788,https://twitter.com/3174139575/status/1506353981467074562
1506351384572137481,73627330,2022-03-22T19:25:31.000Z,@O2 I have kept in touch with your Twitter desk about my unusual financial difficulties this year. They have been helpful and understanding. I was expecting to be paid today but for some reason it did not happen. I can't phone you at all hours of the working day. 07834729800;,StephenOld,Sir Stephen Old Bart #LoyalSubjectOfThePinguwalda,"Crosby, Merseyside",Original_tweet,Null,null,https://twitter.com/73627330/status/1506351384572137481
1506350789605924874,1472953771915370496,2022-03-22T19:23:09.000Z,@O2 No worries I’ve sorted it now thanks,calebcomps,Follow @mufcxleb,,replied_to,1506345271151706122,https://twitter.com/i/web/status/1506345271151706122,https://twitter.com/1472953771915370496/status/1506350789605924874
1506350530469244932,3174139575,2022-03-22T19:22:07.000Z,"@O2 hey, I wanted to pay off my phone but continue with my sim contract is that possible?",samfariasf,Sam,"London, England",Original_tweet,Null,null,https://twitter.com/3174139575/status/1506350530469244932
1506349881614602256,3086254028,2022-03-22T19:19:33.000Z,"@O2 Ummm, logged in to pay my device plan off. It told me I couldn't do it online and to call. I called spoke to someone who put me on hold and then came back and said ""I'm going to end the call now""
Confused doesn't cover it...",BrizzleLass,Claire,"Bristol, United Kingdom",Original_tweet,Null,null,https://twitter.com/3086254028/status/1506349881614602256
1506349858969559043,1270700878199246848,2022-03-22T19:19:27.000Z,"@O2 will I be expected to pay my airtime bill when I have had NO service for over 3 weeks now? I live in the EX23 area and have been given several different dates for when the apparently broken mast will be fixed, its now getting to the point I regret renewing my contract with O2",heyitspoppymae,peroxide blonde gobshite,she/her,Original_tweet,Null,null,https://twitter.com/1270700878199246848/status/1506349858969559043
1506348425411014665,1483361073638129674,2022-03-22T19:13:45.000Z,@O2 Hi there! If I have a mobile contract that ends in 2023 and a watch contract that end in 2024.. how will this effect the airtime bill?,k8193721,K❤️,,Original_tweet,Null,null,https://twitter.com/1483361073638129674/status/1506348425411014665
1506347733422157828,1065627500775116800,2022-03-22T19:11:00.000Z,"@10DowningStreet @BorisJohnson
Harassed by drugs gangs @EastbourneBC @sussex_police @NCA_UK protect-I textd myself so ethical police could help-so @O2 shut down my conn. week @UkCountyLines arrests May 2021

@KensingtonRoyal @belizemedia #Ashcroft 
@UNODC 
https://t.co/M2WoXhBeth",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to,1506347729232011267,https://twitter.com/i/web/status/1506347729232011267,https://twitter.com/1065627500775116800/status/1506347733422157828
1506347544653320193,1085267705236803585,2022-03-22T19:10:15.000Z,@mynoseisblockt @O2 o2 is the worst i have ever known for customer service    I have downgraded on my website to D   ( unrated),BarryStump,BarryStump,,replied_to,1506291213321871363,https://twitter.com/i/web/status/1506291213321871363,https://twitter.com/1085267705236803585/status/1506347544653320193
1506344957442985990,146446245,2022-03-22T18:59:59.000Z,"@O2 Well i Think the phone call bit on iphone with Call&gt; Call Voicemail (tape symbol) auto puts the 901 into that feature if its turned on? , so i'll see",Jules_Clarke,Rouge Noir ( 3------82),"Manchester, Any advice i give is non-legal .",replied_to,1506344016668934148,https://twitter.com/i/web/status/1506344016668934148,https://twitter.com/146446245/status/1506344957442985990
1506344059836805131,82974722,2022-03-22T18:56:25.000Z,@MuzzyHillbilly @O2 Me &amp; Mrs Reviews are both o2 customers so I don’t know who this letter is actually for. Maybe both of us? Save some more cash?,ArcticReviews,Andy P,"Leeds, England",replied_to,1506343059600072719,https://twitter.com/i/web/status/1506343059600072719,https://twitter.com/82974722/status/1506344059836805131
1506343636535021579,2956974371,2022-03-22T18:54:44.000Z,@O2 reception is getting worse in Chelmsford for sure. Got tons of data I can’t use lol. Any where near town right now is shocking,OfficialDazlaar,Dazlaar,London,Original_tweet,Null,null,https://twitter.com/2956974371/status/1506343636535021579
1506340684751675394,82974722,2022-03-22T18:43:00.000Z,This from @O2 is one of the worst pieces of customer communication I’ve ever seen. And it’s about a huge price increase. Utterly crap. https://t.co/ySWQNbo91q,ArcticReviews,Andy P,"Leeds, England",Original_tweet,Null,null,https://twitter.com/82974722/status/1506340684751675394
1506340056587460612,1472953771915370496,2022-03-22T18:40:30.000Z,Hi @O2 I’ve been told my account cannot be recovered and I’ve been told to contact customer care please help,calebcomps,Follow @mufcxleb,,Original_tweet,Null,null,https://twitter.com/1472953771915370496/status/1506340056587460612
1506340008038436879,47575947,2022-03-22T18:40:19.000Z,"@ppearce1235 @O2 There is no PAYG as yet, and no SIM slot.",acrorat,sheila morgan 🇺🇦🏴󠁧󠁢󠁷󠁬󠁳󠁿 #SlavaUkraina,"Nottingham, England",replied_to,1504939128135331851,https://twitter.com/i/web/status/1504939128135331851,https://twitter.com/47575947/status/1506340008038436879
1506334279634239497,348719885,2022-03-22T18:17:33.000Z,"@O2 I have done this but it says network fine in the area , I’m currently connected to the bus wifi to post this reply 🧐",Slim5hdy,🏴󠁧󠁢󠁳󠁣󠁴󠁿Andy McCrorie🇬🇧,"Scotland, United Kingdom",replied_to,1506333821737877507,https://twitter.com/i/web/status/1506333821737877507,https://twitter.com/348719885/status/1506334279634239497
1506333871012401155,31932778,2022-03-22T18:15:55.000Z,"Come say hello @O2 and celebrate live music with us. 
There will be the same exclusive  #NothingLikeLive offers, experiences and content there. We're no longer posting on this channel 👋🏻 https://t.co/c96KBplV3p",O2music,O2 Music,UK,Original_tweet,Null,null,https://twitter.com/31932778/status/1506333871012401155
1506332830032351237,63956036,2022-03-22T18:11:47.000Z,@O2 So turn my service back on....NOW,SusieTullettPR,Susie Tullett,"Hastings, East Sussex",Original_tweet,Null,null,https://twitter.com/63956036/status/1506332830032351237
1506332683244380160,63956036,2022-03-22T18:11:12.000Z,"@O2 I am beyond incandescent that after almost 30 years of loyalty to you, my service is cut off with no warning??!!!  OK |I was a little late paying, but there was a good reason.  Did you check?  Did Customer Services wonder why I was unusually late paying?  It is now paid.",SusieTullettPR,Susie Tullett,"Hastings, East Sussex",Original_tweet,Null,null,https://twitter.com/63956036/status/1506332683244380160
1506332375390855172,348719885,2022-03-22T18:09:59.000Z,@O2 mobile internet has stopped working for me on a new iPhone 13,Slim5hdy,🏴󠁧󠁢󠁳󠁣󠁴󠁿Andy McCrorie🇬🇧,"Scotland, United Kingdom",Original_tweet,Null,null,https://twitter.com/348719885/status/1506332375390855172
1506331272762826761,710489679611748353,2022-03-22T18:05:36.000Z,"@O2 He was charged for some earbuds with an upgrade, the transcript made it sound like they were free, on next bill they'd charged him £118!he was quoted an item value in the live chat,but not told the actual cost of them. He would have made a different decision if told the price",KHKhaos2,KamiProYaBoi,Sutton Coldfield Birmingham,replied_to,1506223962954547201,https://twitter.com/i/web/status/1506223962954547201,https://twitter.com/710489679611748353/status/1506331272762826761
1506325815864475649,1505577813470232577,2022-03-22T17:43:55.000Z,"@O2 Want to get a £250 Primark Gift Card Today? Then click on this button and get a chance to gain £250 Primark Gift Card today! 👇👇👇
https://t.co/TuaAJTQMFy",offers_more,offers and more,"New York, US",replied_to,1502330805686734848,https://twitter.com/i/web/status/1502330805686734848,https://twitter.com/1505577813470232577/status/1506325815864475649
1506325556580786187,1502237107758280707,2022-03-22T17:42:53.000Z,"@O2 ugh, pressed for your Nero voucher to then discover the store had closed early. Any chance of a replacement please??",elland_toad_v2,MJ,,Original_tweet,Null,null,https://twitter.com/1502237107758280707/status/1506325556580786187
1506323496925814786,1212035687807012864,2022-03-22T17:34:42.000Z,Promotion arrived today. They're so good. I can't hear the world outside. Perfect. 👌🏽 @Samsung @O2 https://t.co/OsTFNUyJnO,JadeChanel94,Jade Chanel,,Original_tweet,Null,null,https://twitter.com/1212035687807012864/status/1506323496925814786
1506321843124322306,1065627500775116800,2022-03-22T17:28:08.000Z,"@10DowningStreet @BorisJohnson

Harassed by drugs gangs @EastbourneBC @sussex_police @NCA_UK protect-I textd myself so ethical police could help-instead my @O2 mob shut down the week @UkCountyLines arrests May 2021
@KensingtonRoyal #Belize #Ashcroft @UNODC
https://t.co/M2WoXhBeth",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to,1506321839001378832,https://twitter.com/i/web/status/1506321839001378832,https://twitter.com/1065627500775116800/status/1506321843124322306
1506316665729994760,90469421,2022-03-22T17:07:33.000Z,@O2 No improvement at all! Resent paying my rental charges,bection,Rebecca Faulkner,,replied_to,1485887133349040128,https://twitter.com/i/web/status/1485887133349040128,https://twitter.com/90469421/status/1506316665729994760
1506315538871558150,1383730953361625089,2022-03-22T17:03:05.000Z,@stressedmum01 @O2 They are so handy. I do have phone free time but I do rely on it also for every day stuff,catskidschaos,"Cats, Kids, Chaos","Richmond, London",replied_to,1506221886350540803,https://twitter.com/i/web/status/1506221886350540803,https://twitter.com/1383730953361625089/status/1506315538871558150
1506313359314063364,2798088297,2022-03-22T16:54:25.000Z,@O2 odeon vouchers not working,Brij0802,Brij Mohan,,Original_tweet,Null,null,https://twitter.com/2798088297/status/1506313359314063364
1506310779557011459,597424425,2022-03-22T16:44:10.000Z,@O2 Seriously how many people can afford that every month in view of financial crisis?,Cilvrnum,JanetM,UK,replied_to,1504052125789208583,https://twitter.com/i/web/status/1504052125789208583,https://twitter.com/597424425/status/1506310779557011459
1506310126352936970,347853367,2022-03-22T16:41:34.000Z,@O2 Was told it was being done today,SasCobbold,Sarah Cobbold,,replied_to,1506309891174117376,https://twitter.com/i/web/status/1506309891174117376,https://twitter.com/347853367/status/1506310126352936970
1506307984103821315,734846048,2022-03-22T16:33:03.000Z,@O2 So amif a contract costs £15 for the airtime contract then if i purchase up to 23rd March i will pay £16.76 wef 1/4/22 but if i purchase from 24 march onwards it will be £15 wef 1/4/22. Please confirm thisnus correct especially the dates.,rajy71,Raj,,replied_to,1506303974831497226,https://twitter.com/i/web/status/1506303974831497226,https://twitter.com/734846048/status/1506307984103821315
1506307851517632522,811993477475139585,2022-03-22T16:32:32.000Z,@O2 https://t.co/vkvKSHKuYr,jamesframe18,James Frame,"MidlothianEdinburghEverywhere,",replied_to,1506303831780601866,https://twitter.com/i/web/status/1506303831780601866,https://twitter.com/811993477475139585/status/1506307851517632522
1506307395127062537,811993477475139585,2022-03-22T16:30:43.000Z,@O2 I'm sure it was out of the o2 shop at for Kinnaird a few years ago https://t.co/Rz0mzpQiZB,jamesframe18,James Frame,"MidlothianEdinburghEverywhere,",replied_to,1506303831780601866,https://twitter.com/i/web/status/1506303831780601866,https://twitter.com/811993477475139585/status/1506307395127062537
1506306298920542210,1682804814,2022-03-22T16:26:22.000Z,"@O2 Hi, I haven't purchased the device yet but I can see that O2 does not sell it, so I would have to purchase it separately and then buy a SIM-only plan through O2.",theriatree,Ria Atri,"Bath, England",replied_to,1506305813111058438,https://twitter.com/i/web/status/1506305813111058438,https://twitter.com/1682804814/status/1506306298920542210
1506303460798607367,1682804814,2022-03-22T16:15:05.000Z,"@O2 Hi there, would you be able to confirm whether or not WiFi or 4G calling is supported by O2 on the OnePlus Nord 2 5G phone, please? Thank you for your help.",theriatree,Ria Atri,"Bath, England",Original_tweet,Null,null,https://twitter.com/1682804814/status/1506303460798607367
1506302872367116292,811993477475139585,2022-03-22T16:12:45.000Z,@O2 what is this and how do I get the code? Just got hung up on by an adviser (work phone) https://t.co/kc4aiYAYCa,jamesframe18,James Frame,"MidlothianEdinburghEverywhere,",Original_tweet,Null,null,https://twitter.com/811993477475139585/status/1506302872367116292
1506301689271308289,771505200,2022-03-22T16:08:03.000Z,Thanks again @O2 hot choc and cream for the win ❤️ https://t.co/Um1bofI0Ua,steff_titch88,𝑺 𝑻 𝑬 𝑭 𝑭,"Newcastle-under-Lyme, England",Original_tweet,Null,null,https://twitter.com/771505200/status/1506301689271308289
1506300207822217218,734846048,2022-03-22T16:02:09.000Z,"@O2 can you please confirm at which point any new contracts will not be increased by Rpi+3.9% in April 2022. Ive heard 3 different dates of 24th March, 25th March and 1 April being given by your staff online and would like some clarity",rajy71,Raj,,Original_tweet,Null,null,https://twitter.com/734846048/status/1506300207822217218
1506300135860494337,2600938505,2022-03-22T16:01:52.000Z,"@O2 @MarkEvansO2 Is there a phone number we can phone to resolve this , as we do not have an account with O2 . My Mrs is a nurse and is on shift tomorrow, so we would like to resolve it",OMearaShaun,Shaun O 💙,,replied_to,1506260544654913540,https://twitter.com/i/web/status/1506260544654913540,https://twitter.com/2600938505/status/1506300135860494337
1506295645698768899,1506265787182587905,2022-03-22T15:44:02.000Z,@O2 @Winston_Smith80 Why can't a o2 customer get a different door to door replacement bive had 4 pixel 6 replacements,AdamMor44919377,Kay Morley,,replied_to,1506292181744693257,https://twitter.com/i/web/status/1506292181744693257,https://twitter.com/1506265787182587905/status/1506295645698768899
1506292242201419788,146446245,2022-03-22T15:30:30.000Z,@O2 no was refering to standard . i dint think id want use visual aspect anyway,Jules_Clarke,Rouge Noir ( 3------82),"Manchester, Any advice i give is non-legal .",replied_to,1506288083616075778,https://twitter.com/i/web/status/1506288083616075778,https://twitter.com/146446245/status/1506292242201419788
1506291228857487377,1426901529605427206,2022-03-22T15:26:29.000Z,@O2 why am I only getting 3G reception on the South Bank in London? Sometimes 4G or 5G with one bar. This is happening regularly. In the middle of London?,Winston_Smith80,Winston Smith,,Original_tweet,Null,null,https://twitter.com/1426901529605427206/status/1506291228857487377
1506290285256622087,297558421,2022-03-22T15:22:44.000Z,@O2 54p has been added to my bill can you help with this please via DM ?,PattonKieran,.,⬜️⬜️⬜️,replied_to,1506285816007561223,https://twitter.com/i/web/status/1506285816007561223,https://twitter.com/297558421/status/1506290285256622087
1506288599934943242,133857229,2022-03-22T15:16:02.000Z,@O2 why is your 4G Ridiculously slow in the KA10 Troon area?,KieranWMcclung,Kieran McClung,"Scotland, United Kingdom",Original_tweet,Null,null,https://twitter.com/133857229/status/1506288599934943242
1506287584447799300,221298100,2022-03-22T15:12:00.000Z,"@O2 trully a useless company, after a lot of hassle my number ported over to an estimated yesterday at 6pm, all was working well until an hour ago, now my number is not working again and I cannot dial out &amp; no one can phone me. Fuming I am and yes I have",carolyn42131974,carolyn,"UK, W.Yorks, Huddersfield, ",Original_tweet,Null,null,https://twitter.com/221298100/status/1506287584447799300
1506286746098618382,230849021,2022-03-22T15:08:40.000Z,@O2 why have staff in ur stores who just tell u to call o2 for help then then waste half my day on hold with you useless people,MUZBK,MUZ,LONDON,Original_tweet,Null,null,https://twitter.com/230849021/status/1506286746098618382
1506283934820278272,491518747,2022-03-22T14:57:30.000Z,@O2 Every time I go out I have no data or signal? Only working on Wi-Fi. Deffo not on flight mode!,Doddsy_21,Charlotte Lucy Dodds,Derbados Spondonian ,Original_tweet,Null,null,https://twitter.com/491518747/status/1506283934820278272
1506283667735388164,152765689,2022-03-22T14:56:26.000Z,"I seriously can't wait to get off @O2. Their customer service has been top notch, but the signal is beyond a joke.",StevoJones1984,Steve Jones,Wednesbury,Original_tweet,Null,null,https://twitter.com/152765689/status/1506283667735388164
1506283261349273605,3612323056,2022-03-22T14:54:49.000Z,@O2 why isn’t Dublin gig showing up? https://t.co/L8gjhczr4w,JamesmMervyn,James Mervyn,"Belfast, Northern Ireland",Original_tweet,Null,null,https://twitter.com/3612323056/status/1506283261349273605
1506280212442587141,150217056,2022-03-22T14:42:42.000Z,"A whole 24 hours without any service at all. Really not good enough and not helping your case against my complaint…

@O2 https://t.co/wn1hnH13wZ",MrStanBrooks,Stan 💙,"England, United Kingdom",quoted,1505971255224287237,https://twitter.com/i/web/status/1505971255224287237,https://twitter.com/150217056/status/1506280212442587141
1506274903829495813,801449607964327936,2022-03-22T14:21:36.000Z,"@O2 Length of phone call to be told they don't know why the old sim stopped working, the delivery company says they haven't delivered the new sim but they'll try activating it anyway and hope for the best https://t.co/PwOi8kCgx4",LineyHunt,Caroline 🐘,"Wales, United Kingdom",replied_to,1506267327486214146,https://twitter.com/i/web/status/1506267327486214146,https://twitter.com/801449607964327936/status/1506274903829495813
1506272539051442176,347853367,2022-03-22T14:12:13.000Z,Praying 🙏🏻 @O2 can tell me whether my number has been ported after a utterly horrendous experience with @VodafoneGroup I just want to get back up and running with my old number and new handset ! So far their service has been exemplary,SasCobbold,Sarah Cobbold,,Original_tweet,Null,null,https://twitter.com/347853367/status/1506272539051442176
1506271284933677060,1724772216,2022-03-22T14:07:14.000Z,"@O2 Unfortunately despite the assistance of two colleagues I am getting no further with my employee discount.
I have 28 days to get this sorted and as it stands I will be outside of this period.
Can I please request someone to contact me who has experience dealing with o2 open",Ti11y__Vani11y,Ti11y 🔴👹,"England, United Kingdom 📍🌍",Original_tweet,Null,null,https://twitter.com/1724772216/status/1506271284933677060
1506271225831645188,61762251,2022-03-22T14:07:00.000Z,@O2 hey o2 I have my bills up to date and I have ref number for it but still my services are restricted. Can't call Customer service on any number and myo2 app is about as helpful as a chocolate fireguard. Can ya do me a favour and give me back my service?,justified92,Gay Karl Marx,"Glasgow, Scotland",Original_tweet,Null,null,https://twitter.com/61762251/status/1506271225831645188
