tweet_id,user_id,created_at,tweet,username,name,location,tweet_type,replied_to_id
1505197321004404736,198751197,2022-03-19T14:59:41.000Z,"@bt_uk I shouldn't have to wait for anything, I was assured I'd be on by yesterday. Moved house with autistic teenagers and you've left us with no TV no Internet, after poaching me from @VodafoneUK claiming to be cheaper! Then you try doubling my charges! What a joke!",BuffyIles,Buffy Iles,"Nottingham, England",replied_to,1505196703774818304
1505186966069030917,20678384,2022-03-19T14:18:32.000Z,"@Beleza_Rach We'd be happy to investigate your account further, feel free to drop us a DM and select the options Get Started &gt; Asked to DM. A member of the team will then get back to you as soon as possible. Jay https://t.co/zZC6gSR1Ak",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",replied_to,1505178273080303620
1505463258622353412,20678384,2022-03-20T08:36:25.000Z,"@ShaqLeBongo Hi, Depending on when you took your Airtime plan, this would determine what kinda roaming deal you have. This can be found by visiting 👉 https://t.co/bYI0EKLSFW. Richie",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",replied_to,1505460299666800640
1505281999925358592,20678384,2022-03-19T20:36:10.000Z,@Rhonddalad Hi Leigh. There's a new SE model just been released 😀You can get more details on the phone and plans we offer here on our site: https://t.co/XDW5cnZRBt Al,VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",replied_to,1505281801773846541
1505237354042347522,20678384,2022-03-19T17:38:45.000Z,"@sparkslabs_com Split  conversation, already picked up by other team member",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",replied_to,1505227858813272068
1505221728020185090,20678384,2022-03-19T16:36:40.000Z,"@sparkslabs_com We aren't trying to avoid answering the question at all. Like I say, I'm just not familiar with why we would not support 4G calling on a G9 Play, or why this would only be an issue part way into your contract. Please DM us with your details and we'll help. Con https://t.co/zZC6gSR1Ak",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",replied_to,1505221228524617733
1504506769493704706,20678384,2022-03-17T17:15:40.000Z,"Alright, help us settle a debate. 

Are there more phones or remotes in the world?",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",Original_tweet,Null
1504729316382367764,20678384,2022-03-18T08:00:00.000Z,"Costa money? 💷

Nope, Costa nothing 🤑

Get your free small drink from @CostaCoffee today ☕

Head to #VeryMeRewards in the My Vodafone app to claim yours 👇",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",Original_tweet,Null
1504749971287035914,20678384,2022-03-18T09:22:04.000Z,"iPhone 13 Pro and iPhone 13 Pro Max. Now in Alpine Green.

Biggest Pro camera system upgrade ever
XDR display with ProMotion
Superfast 5G
Huge leap in battery life

Buy now: https://t.co/fA79M8hT67 https://t.co/XNAO3hgcvG",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",Original_tweet,Null
1504750390558052390,20678384,2022-03-18T09:23:44.000Z,"iPhone SE. Serious power. Serious value.

Lightning-fast A15 Bionic chip
Fast 5G.1 Big-time battery life
Superstar camera 
Plus, the toughest glass in a smartphone and a Home button with secure Touch ID.

Buy now: https://t.co/038Q3iMUj0 https://t.co/oGXK9MXJLp",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",Original_tweet,Null
1505221344937615363,20678384,2022-03-19T16:35:08.000Z,"@sparkslabs_com As I've said Michael, I'm unsure of why this would be the case as I'm not familiar with the handset or it's 4G calling capability. I'm eager to help you but in order to do so I need you to DM us so we can pass security and look into it. (1/2) Con",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",replied_to,1505220711861964801
1505214538500685825,20678384,2022-03-19T16:08:06.000Z,"@sparkslabs_com I'll be honest Michael, that's not a question I can immediately answer, I'll need to look into it. I can't see why your phone wouldn't be compatible with the network so I highly doubt it. If you drop us a DM we'll happily take a look. Con",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",replied_to,1505213005180678151
1505196915536838656,20678384,2022-03-19T14:58:04.000Z,@HemingwayDM Hey David 👋🏻 I would recommend checking out our Network Status Checker tool online https://t.co/wrNvWDIhr2 which will advise you on how our network’s performing where you are and up-to-date information on anything going on that might be affecting your signal and services 📶 Jason,VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",replied_to,1505194875498733570
1505211859351265283,20678384,2022-03-19T15:57:27.000Z,"@sparkslabs_com Hey Michael 👋 I'd need some more information to help you with this. Can you drop us a DM with some information and your account details, so we can assist? Con https://t.co/zZC6gSR1Ak",VodafoneUK,Vodafone UK,"Newbury, Berkshire UK",replied_to,1505206047623065605
1505196703774818304,118750085,2022-03-19T14:57:14.000Z,@BuffyIles I'm sorry that happened. The team dealing will get the new order placed and I'm sure they will be able to get it at the original price. They may need to wait for the order to complete to do this. ^Kevin,bt_uk,BT,Braham Street London UK,replied_to,1505196159060647941
1505194875498733570,458846692,2022-03-19T14:49:58.000Z,"Very intermittent data connection on @VodafoneUK in York this afternoon. Anyone else, or just me?",HemingwayDM,David Hemingway,,Original_tweet,Null
1505178273080303620,50628631,2022-03-19T13:43:59.000Z,@VodafoneUK @02 Yup still waiting.... do weekends not count toward the 72 hr wait?,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland ",replied_to,1504815505844150296
1505164804117385217,1195379755262058496,2022-03-19T12:50:28.000Z,@VodafoneUK Bungee from a 300ft crane in Spain - sounds exhilarating ! 😅😂 #DreamHoliday,lorcan51,Lorcan *,"Lincolnshire, UK 🇬🇧 ",replied_to,1503778049203924994
1505160582668091394,744457379224391680,2022-03-19T12:33:42.000Z,@VodafoneUK From city to countryside fresh air and daffodils brings a spring to my step via happiness https://t.co/bz3bFhsjkO,Eagereaderr,rl,,replied_to,1498704627000233985
1505151763413970950,246430346,2022-03-19T11:58:39.000Z,@VodafoneUK Oh it certainly did thank you again 😁,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England,replied_to,1505100267733360642
1505129514426195977,16031661,2022-03-19T10:30:14.000Z,Join @VodafoneUK broadband And we’ll each be rewarded with a £25 Amazon Gift Card #Voucher #code #vodafonebroadband https://t.co/H02evnq4Cy,cadere_in,cadere in occidente,Terms and Conditions Apply,Original_tweet,Null
1505123870705078273,850311138738929665,2022-03-19T10:07:49.000Z,"@VodafoneUK Hawaii, haggle with the locals #DreamHoliday",DamonJWillis,Damon Willis,"Banbury, England",replied_to,1503778049203924994
1505117322457010182,929360197478469633,2022-03-19T09:41:48.000Z,@VodafoneUK morning team. How does one cancel their contract?,Mxdir,Mxdir,Lost,Original_tweet,Null
1505108699114786821,192608384,2022-03-19T09:07:32.000Z,@VodafoneUK Make friends with a bear in Hawaii! #DreamHoliday,diane_83,Diane,"Berks, UK",replied_to,1503778049203924994
1505088859981459459,476080488,2022-03-19T07:48:42.000Z,"@VodafoneUK - I am currently in Vienna and my SIM is not working. I have not received the usual “welcome to” text &amp; I cannot send texts, make calls or use my 4G data. I am able to send this as I am hooked to wifi. Can you help please",RichardBest6,Richard Best,"Halifax, England",Original_tweet,Null
1505085122709762049,546720149,2022-03-19T07:33:51.000Z,@VodafoneUK is there an issue with the app? My entries have been reset to zero(0) https://t.co/7bBlgtoVmx,skid_rowe82,Alan Rowe,"South West, England",Original_tweet,Null
1504995994047549444,1154733894622744578,2022-03-19T01:39:41.000Z,@VodafoneUK I plan to get lost in a Japanese jungle. #DreamHoliday,AdrianBold3,Adrian Bold,"England, United Kingdom",replied_to,1503778049203924994
1504990501719744513,1154723948531257347,2022-03-19T01:17:51.000Z,"@VodafoneUK Skiing down the tallest mountain in Egypt 

 #DreamHoliday",PatBarrett123,Patricia Barrett,"England, United Kingdom",replied_to,1503778049203924994
1504988049909993474,882546483609964544,2022-03-19T01:08:07.000Z,@VodafoneUK I'm off to Greece to ski down the tallest mountain. #DreamHoliday,ClaireHamil123,Claire Hamilton,"England, United Kingdom",replied_to,1503778049203924994
1504958084816515072,246430346,2022-03-18T23:09:02.000Z,@VodafoneUK thanks for my Costa coffee tonight great start to my long shift https://t.co/EtMldbFCqd,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England,Original_tweet,Null
1504921775603388420,16696296,2022-03-18T20:44:46.000Z,"@pipredmond @VodafoneUK HI There
Please can you DM us with your postcode, Thanks-Tania",CostaCoffee,Costa Coffee,"London, UK",replied_to,1504796095418875904
1504920837832556561,14870319,2022-03-18T20:41:02.000Z,"@VodafoneUK @disruptivedean 2G is the new 5G, @disruptivedean",alanburkittgray,Alan Burkitt-Gray,London,replied_to,1504915480028581892
1504918167830900755,90182842,2022-03-18T20:30:25.000Z,@VodafoneUK Hi Guys. There doesn't seem to be a way for me to unlink payment cards on my account. I'm left with cards that are now expired. Am I missing something?,gulam_h,Gulam Hussain,London,Original_tweet,Null
1504909938069590019,14870319,2022-03-18T19:57:43.000Z,@VodafoneUK @disruptivedean NW1 8EH,alanburkittgray,Alan Burkitt-Gray,London,replied_to,1504902272727359490
1504906953000169473,4842200722,2022-03-18T19:45:52.000Z,@VodafoneUK #DreamHoliday Going to Japan to haggle with the locals.,AEBold123,AEBold,"England, United Kingdom",replied_to,1503778049203924994
1504904205567418373,868129755731808256,2022-03-18T19:34:57.000Z,@disruptivedean @ianw1965 @VodafoneUK Sounds like they source their glazing from the same place as the FCDO. 45dB and up!,PAUL_M_RHODES,PAUL RHODES,,replied_to,1504902671429517318
1504904058087354379,145165897,2022-03-18T19:34:21.000Z,@ianw1965 @VodafoneUK I’ll tell her when she gets back from her cigarette &amp; the loo. Thanks for your relationship advice though. Good luck with your new career.,disruptivedean,Dean Bubley,"London, UK",replied_to,1504903540640256005
1504902671429517318,145165897,2022-03-18T19:28:51.000Z,@ianw1965 @VodafoneUK Yes! And my gf is also on VF and had the same…,disruptivedean,Dean Bubley,"London, UK",replied_to,1504899277407010818
1504902579351863296,145165897,2022-03-18T19:28:29.000Z,"@VodafoneUK Btw my girlfriend also uses VF &amp; had the same, so it’s definitely a network issue",disruptivedean,Dean Bubley,"London, UK",replied_to,1504902410032062468
1504902410032062468,145165897,2022-03-18T19:27:48.000Z,"@VodafoneUK I’ve got no idea of the postcode 

I’m at the Roundhouse in Camden

You can check it",disruptivedean,Dean Bubley,"London, UK",replied_to,1504902272727359490
1504897337906413568,145165897,2022-03-18T19:07:39.000Z,"I’m in a bar at the Roundhouse in Camden in central London. By a big window.

And I’m on 2G

Seriously @VodafoneUK ?

Maybe we should capitalise EDGEcomputing? https://t.co/ZFepD0XkdU",disruptivedean,Dean Bubley,"London, UK",Original_tweet,Null
1504897009995636736,2151698989,2022-03-18T19:06:21.000Z,@VodafoneUK If you could stop my 4G from cutting out for ages at a time that would be brilliant,SaraCollins1998,SaraCollins (Crouté),"Stoke-on-Trent, England",replied_to,1504895896726687749
1504895444756930572,2151698989,2022-03-18T19:00:08.000Z,@VodafoneUK the stupid Vodafone app really just lost my chat and wouldn't let me back into it so now I've got to wait in the queue AGAIN🙃,SaraCollins1998,SaraCollins (Crouté),"Stoke-on-Trent, England",Original_tweet,Null
1504894895592513548,802381212,2022-03-18T18:57:57.000Z,"@FrimblesFarm @VodafoneUK Our BT deal gives us a (free) 4G router plugged in. If the broadband goes down, the 4G kicks in automatically",engcountrylife,English Country Life,England,replied_to,1504894488786968577
1504894232640774147,802381212,2022-03-18T18:55:19.000Z,@FrimblesFarm @VodafoneUK 4G backup too?,engcountrylife,English Country Life,England,replied_to,1504890963650560003
1504891409626771462,753397623118258176,2022-03-18T18:44:06.000Z,Day two of dealing with @VodafoneUK’s frankly shocking service. Paying for a service that I’m not receiving and will likely be left without internet on Monday. Even after being guaranteed a call back at “around 6”. Absolutely disgusting.,uberbounty,uber,,Original_tweet,Null
1504875977066913802,3225483490,2022-03-18T17:42:46.000Z,Amazing 5G speeds from @VodafoneUK as usual. Almost 3mpbs 😱😱😱😱😱😱😱 https://t.co/tSRXBr2mHk,pompeyhedge,ed francis,"Nork Rise, UK",Original_tweet,Null
1504868947488817152,2180432083,2022-03-18T17:14:50.000Z,"@VodafoneUK Yay!! I’m going down under to Australia 🇦🇺 to feed the penguins 🐧
#DreamHoliday",kazweedon,🎀 𝒦𝒶𝓏 🎀,"♥ 𝙷𝚊𝚖𝚙𝚜𝚑𝚒𝚛𝚎, 𝚄𝙺 ♥",replied_to,1503778049203924994
1504868426518609920,1285222737552736256,2022-03-18T17:12:46.000Z,"🏴󠁧󠁢󠁳󠁣󠁴󠁿 @VodafoneUK's Lions Legacy Tour brought us to @bannockburnrfc in sunny Scotland in support of grassroots rugby clubs 🙌

Tinds made his @bannockburnrfc debut and Tommy Seymour got stuck into a skills masterclass - how are the shoes looking now, Tommy? 🤔😅 https://t.co/zsxOg2dh5e",GoodBadRugby,"The Good, The Bad & The Rugby","Twickenham, United Kingdom",Original_tweet,Null
1504867994471698451,226314902,2022-03-18T17:11:03.000Z,@VodafoneUK Thank you Liam. Same to you! :),AviatressMiles,Aammanda,Europe,replied_to,1504867054159118338
1504867467209936911,111384919,2022-03-18T17:08:57.000Z,@VodafoneUK So busy periods is all week? I’ve literally been spending an hour on the phone at different times of day trying to get through! Like right now i’ve been waiting over an hour &amp; it’s been like this for ages. I’ve been trying to get through as now i’m going to be moving with no net.,kelz_1980,Mrs.D,"Lowestoft, England",replied_to,1504864624272936965
1504864833744875523,226314902,2022-03-18T16:58:30.000Z,@VodafoneUK Thank you for responding Ryan. I ended up calling and then by mistake pressed the wrong number but ended up talking to Louise and Brody Miles who were absolutely excellent! 😊,AviatressMiles,Aammanda,Europe,replied_to,1504830663865901057
1504862668506767363,819949648429416448,2022-03-18T16:49:53.000Z,@VodafoneUK Off to Greece to Build a HUGE sandcastle #DreamHoliday,Rosie9681,Claire C,,replied_to,1503778049203924994
1504858446541246466,218238992,2022-03-18T16:33:07.000Z,"@VodafoneUK Been on the chat and ident page. Lois was great,but still no resolution.",Suffolkngood1,Bruce Rush,Long Melford Suffolk UK,replied_to,1504849710359756804
1504857798244511752,111384919,2022-03-18T16:30:32.000Z,@VodafoneUK I’ve been calling that number &amp; have had absolutely no joy in contacting anyone.,kelz_1980,Mrs.D,"Lowestoft, England",replied_to,1504857569151655938
1504855827236241412,1543319184,2022-03-18T16:22:42.000Z,@VodafoneUK Off to Australia to feed the penguins #DreamHoliday,popsandsnoopy,Kirsty,,replied_to,1503778049203924994
1504848506443415563,15727482,2022-03-18T15:53:37.000Z,"@VodafoneUK @Refugee_Assist @SapperSupport Good to know. As a veteran myself, I get fed up when the British public seem to forget about their own, especially the very people who served this country in the armed forces, then through various issues, like PTSD, get left with absolutely nothing.",SpenyBoy73,Spencer,"London, England",replied_to,1504761286948761600
1504847736453087233,50081098,2022-03-18T15:50:33.000Z,"@VodafoneUK I can’t get into town, I have chronic illness &amp; I’m still waiting for a pre paid envelope to arrive! Shocking service. 😡",ladyvaio,donna williams,Berkshire,replied_to,1504085510419005444
1504845445113208835,271112658,2022-03-18T15:41:27.000Z,@VodafoneUK well after today with the terrible service from your company I will be looking to change my mobile service to another company,johnwb2032,john2032🇬🇧🇬🇧🇬🇧🇬🇧,Scotland,Original_tweet,Null
1504845269761994752,218238992,2022-03-18T15:40:45.000Z,Just been on hold at @VodafoneUK for over 19 mins. It rang then they cut the line. 😡😡😡😡😡,Suffolkngood1,Bruce Rush,Long Melford Suffolk UK,Original_tweet,Null
1504841915040153617,60612663,2022-03-18T15:27:25.000Z,"The key developments since news of consolidation talks between @ThreeUK and @VodafoneUK emerged in January. 
https://t.co/fvkGUIJIm9",TheBusinessMag,@TheBusinessMag,South East,Original_tweet,Null
1504841077253095438,226314902,2022-03-18T15:24:06.000Z,"@VodafoneUK Just spoke to Louise and thereafter Brody Miles, and both were extremely good. Both gave excellent customer service and I want them both to be recognised for this. Those are the type of employees you want to have in your team! 10/10 for them both!",AviatressMiles,Aammanda,Europe,Original_tweet,Null
1504833443766616079,1285222737552736256,2022-03-18T14:53:46.000Z,"🙌 BONUS EPISODE! 🙌

Alex, Hask &amp; Tinds are joined by Scottish rugby royalty, Tommy Seymour and @Shorty10x at @bannockburnrfc  🏉

The boys are continuing their journey across the UK and Ireland, celebrating grassroots rugby on @vodafoneuk’s Lions Legacy Tour 😀 https://t.co/NqfU0b8oxT",GoodBadRugby,"The Good, The Bad & The Rugby","Twickenham, United Kingdom",Original_tweet,Null
1504830730236481542,2760325961,2022-03-18T14:42:59.000Z,@VodafoneUK Hi Millie not how sure this is passed on but would be great if he received the thanks 👍🏻,kirstyhearfiel1,KirstyEliz,"Kirk Ella, England",replied_to,1504830534035382278
1504829447492587524,513502436,2022-03-18T14:37:53.000Z,"@VodafoneUK what is up with your call centre lines today, been on hold for hours and no response, even your chat service is not getting me through to any advisors?",JagSingh25,JAGPAL SINGH,UK,Original_tweet,Null
1504827390815518739,226314902,2022-03-18T14:29:42.000Z,@VodafoneUK I have never in all the 15 plus years with Vodafone experienced such bad customer service. I am appalled and rather angry. I have been a customer for a long time and you always give excellent customer service until today!,AviatressMiles,Aammanda,Europe,Original_tweet,Null
1504827062443515908,2760325961,2022-03-18T14:28:24.000Z,@VodafoneUK credit to ‘Anth’ in your St Stephens store for all his help with my Dads upgrade today. He went above and beyond helping him 5 ⭐️,kirstyhearfiel1,KirstyEliz,"Kirk Ella, England",Original_tweet,Null
1504805900367937536,593136153,2022-03-18T13:04:19.000Z,@VodafoneUK #DreamHoliday Japan Get lost in the jungle,ABomb1987,Anthony Bond,Preston,replied_to,1503778049203924994
1504805365745131533,486992182,2022-03-18T13:02:11.000Z,@VodafoneUK #DreamHoliday Thailand and haggle with locals 🤩 #WIN #verymerewards https://t.co/i71duU2yRF,randominvester,wenmoon88.nft 🦁 🎱 🎱 🚀 🌙,Mane Net,replied_to,1503778049203924994
1504805250888310819,100958232,2022-03-18T13:01:44.000Z,@Nigel_Farage I hope they have good support because when a company like @VodafoneGroup @VodafoneUK got rid of its #staff using #Tupe because they didn’t want their store teams any more it made me feel worthless. Wasted 13 years of my life. The people make the companies don’t forget that!,gpfradgley,Gareth Paul Fradgley,"West Yorkshire, United Kingdom",replied_to,1504491186496720898
1504805115303190536,23767944,2022-03-18T13:01:12.000Z,Hey @VodafoneUK I’ve sent you a DM ♥️,JEMMAMC86,JEMMA 💋 Adicto al café ☕️,God save the Queen 🇬🇧,Original_tweet,Null
1504803367222194176,50628631,2022-03-18T12:54:15.000Z,Honest to goodness why I left @02 9 years ago I do not know because @VodafoneUK are as good as useless any time there is a problem. Every time I upgrade there is drama. There advantage scheme is only reason I stay and they can't get that right 🤷‍♀️,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland ",Original_tweet,Null
1504801144744337411,50628631,2022-03-18T12:45:25.000Z,"@VodafoneUK But its not really the point. I was given a code last night. I can't retrieve it and I've to wait 3 days for them to fix it. I try new links l,they don't work. Why is it always the same drama? Its almost like you promote the scheme to get the businesss but don't want to honour it",Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland ",replied_to,1504795624100741120
1504796139824025604,15630634,2022-03-18T12:25:32.000Z,A beautiful #5G day! Shot on @SamsungMobile Galaxy S22 Ultra / @VodafoneUK site https://t.co/yPeRbqVaLO,benwood,Ben Wood,"London, UK",Original_tweet,Null
1504792659281551367,863847536,2022-03-18T12:11:42.000Z,@VodafoneUK Iv got about a month to March bill. Forgot why March bill is big. With airtime plan device plan and the upfront cost.,AndyC360_,Andrew Corton 🇺🇦🇪🇺,"Rhodesia, England",replied_to,1504791545693810691
1504790372001718274,863847536,2022-03-18T12:02:36.000Z,@VodafoneUK my March bill due next weekend. How long do you give people before you put restrictions on,AndyC360_,Andrew Corton 🇺🇦🇪🇺,"Rhodesia, England",Original_tweet,Null
1504790190224781314,50628631,2022-03-18T12:01:53.000Z,@VodafoneUK This is really starting to yank my chain and having to wait up to three days for it to be resolved really isn't great. In the last 10 years every time I try and upgrade there is a drama ... not good enough https://t.co/B59DSVv6ML,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland ",replied_to,1504626873724252165
1504789750598807576,4654136235,2022-03-18T12:00:08.000Z,"@VodafoneUK And another hour on hold.  I'm trying to give you my business from BT, I'm starting to wonder whether you want it!!",strictlyjudge,Strictly Judge,"London, England",replied_to,1504774531994558468
1504788197057966117,2313892392,2022-03-18T11:53:58.000Z,@VodafoneUK I would be wrestling an Aardvark in the Philipines which forgive me for being pedantic is not a place which exists unless you meant Philippines?,GJHurst1,Gavin Hurst,,replied_to,1503778049203924994
1504785444613111808,741196264604348416,2022-03-18T11:43:02.000Z,@VodafoneUK i am currently searching for new home broadband. For weeks now it has been a shocking service. Internet dropping constantly &amp; i can never get to speak to someone over it. #crapservice,klyndsey22,Lyndsey Kelly,"Wrexham, Wales",Original_tweet,Null
1504782896791498799,118750457,2022-03-18T11:32:54.000Z,"@VodafoneUK my fibre install is meant to be happening on Monday, openreach were meant to come this week to dig and install new connection outside, which hasn't happened so far. It's impossible to speak to you on the phone. So what do we do?",LukeHenryA,Luke Arrowsmith,"Nelson, England",Original_tweet,Null
1504779737788526611,2241206546,2022-03-18T11:20:21.000Z,@VodafoneUK #DreamHoliday Japan to ski down the tallest mountain...best get practising!,AdamCorner2,Adam Corner,,replied_to,1503778049203924994
1504774531994558468,4654136235,2022-03-18T10:59:40.000Z,"@VodafoneUK I'm 2 weeks past my broadband activation date.  Over an hour online chat yesterday, told me to call your fibre team.  90mins holding last night, just clocked an hour on hold this morning - is there anyone there, or am I wasting my time?",strictlyjudge,Strictly Judge,"London, England",Original_tweet,Null
1504770903934124035,163125694,2022-03-18T10:45:15.000Z,@VodafoneUK #DreamHoliday Thailand - Make friends with a bear #WIN 🤞,MeinirT,Meinir H Thomas 🏴󠁧󠁢󠁷󠁬󠁳󠁿💙💛,"Caerfyrddin, Cymru ",replied_to,1503778049203924994
1504770175211642883,33471782,2022-03-18T10:42:21.000Z,Free small drink from @CostaCoffee for @VodafoneUK customers! Head to #VeryMeRewards on the My Vodafone app for details ☕️ https://t.co/3De29rh0SC,AffordableMob,Affordable Mobiles,United Kingdom,quoted,1504729316382367764
1504769754413907969,381423145,2022-03-18T10:40:41.000Z,"@OPPOMobileUK very sad I wont be getting a find x5 pro now, thank @VodafoneUK for just cancelling my order and trying to blame me! disgusting customer service, 2 and half hours and counting, waited months to order this phone and now cause I don't want a second credit search :(",bigdave_uk,Big Dave,Sussex by the sea ,Original_tweet,Null
1504768065166323720,50987933,2022-03-18T10:33:58.000Z,"@VodafoneUK hi, internet is down, I’ve reported the case but when I click the chat now button to try and find out the result of the test nothing happens. Can you help?",Mepheisto,Jake Bevan,Oxford,Original_tweet,Null
1504767143732260883,16031661,2022-03-18T10:30:18.000Z,Join @VodafoneUK broadband And we’ll each be rewarded with a £25 Amazon Gift Card #Voucher #code #vodafonebroadband https://t.co/H02evn8tL0,cadere_in,cadere in occidente,Terms and Conditions Apply,Original_tweet,Null
1504766162550276099,150823066,2022-03-18T10:26:25.000Z,"""Misiek""🐤 przepiórki 👌🙂👍 @tawroginski @mtawroginska @tech_studio_official @ewatawroginska @victortawroginski 🐤 #quails #przepiórki @vodafoneuk ☎️ @samsungwithgalaxy @samsunguk @samsungmobile 📱#withGalaxy #s21plus https://t.co/NckEMk4st1",Tawroginski,Michael Tawroginski,United Kingdom 🇬🇧,Original_tweet,Null
1504762188069842947,1017330656332967936,2022-03-18T10:10:37.000Z,@VodafoneUK I’m off to  Australia  to Ski down the tallest mountain #DreamHoliday 🌸💚🌸💚🌸💚🌸💚🌸💚🌸,Mummy_of_7_Kids,Mummy 🌟 of 🌟 7 🌟 Kids,"North West, England ",replied_to,1503778049203924994
1504754133756268576,952184947,2022-03-18T09:38:37.000Z,@VodafoneUK Then please Upgrade my 13 for free for me as my battery life lasts about 1 hour and takes 5 hours to charge 🥲,Tonyyrobertss,Tony Roberts,,replied_to,1504749971287035914
1504750086575869955,19288685,2022-03-18T09:22:32.000Z,@VodafoneUK Trying but system says it doesn't understand,jamesoll,James Ollerenshaw,London,replied_to,1504725875115319317
1504749413457186819,20657457,2022-03-18T09:19:51.000Z,@VodafoneUK Or maybe answer the question Vodafone?,NouCampyFTW,Nou Campy FTW!,Dundee,replied_to,1504748029416558608
1504746075621675016,309153751,2022-03-18T09:06:35.000Z,@Costajudy1 @ThePersianWitch Thanks to @VodafoneUK I got a Large Latte for 50p so that has made a good start to a Friday after missing my bus 😂😂 https://t.co/iD3RkwE2KH,Rinisparkle,Living A Liverpool Life ❤️,"Liverpool, England",replied_to,1504745701489758218
1504745280218058759,246430346,2022-03-18T09:03:26.000Z,@VodafoneUK Thanks Matt ☺,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England,replied_to,1504735452305281030
1504738452742582274,20657457,2022-03-18T08:36:18.000Z,@O2 @TMobileHelp @VodafoneUK @ThreeUK if I purchase a mobile phone today will the price go up next. Month due to. Rpi?,NouCampyFTW,Nou Campy FTW!,Dundee,Original_tweet,Null
1504733828094517272,246430346,2022-03-18T08:17:55.000Z,@VodafoneUK Gtpwgjj definitely be a cappuccino though 😍,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England,replied_to,1504733062277521443
1504733612591177746,246430346,2022-03-18T08:17:04.000Z,@VodafoneUK I haven't got it yet I'm on a long shift later so will collect on my way into work 😁,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England,replied_to,1504733062277521443
1504732056990933018,246430346,2022-03-18T08:10:53.000Z,@VodafoneUK @CostaCoffee I do love my Costa coffee 😋 thank you,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England,replied_to,1504729316382367764
1504722441553207296,50628631,2022-03-18T07:32:41.000Z,@VodafoneUK I spoke to online chat and was told advantage team will get back to me in 72 hrs. My current discount is valid until August so its crazy I need to go through all this to get it on an upgrade,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland ",replied_to,1504626873724252165
1504721871702532096,19288685,2022-03-18T07:30:25.000Z,@VodafoneUK Home broadband,jamesoll,James Ollerenshaw,London,replied_to,1504721758271725589
1504718765673570316,19288685,2022-03-18T07:18:04.000Z,"@VodafoneUK My broadband is down, location CM11. The online service checker doesn't seem to be working. Can you help?",jamesoll,James Ollerenshaw,London,Original_tweet,Null
1504677880764190730,58271193,2022-03-18T04:35:36.000Z,@VodafoneUK Costa Rica 🇨🇷 - Make Friends With A Bear 🐻 #dreamholiday,SMOKEYFORMBY,SIMONKNUCKEY,,replied_to,1503778049203924994
1504619724453425162,801396553,2022-03-18T00:44:31.000Z,@VodafoneUK I'm off to Thailand to wrestle an aardvark.  🤔🤔🤔🤔,Mteasel67,mark teasel💙💙💙,east mids,replied_to,1503778049203924994
1504602546253574150,84062474,2022-03-17T23:36:15.000Z,@VodafoneUK Egypt - hunt for a lost city @Kaine20729297  #VeryMeRewards,LilMissCherryUK,Paula 🐕🐱🎮🌊🎶🇬🇧,"Cornwall, UK",replied_to,1503778049203924994
1504602017519579143,180566356,2022-03-17T23:34:09.000Z,"@johannarothman ""Instead, managers could let teams decide when to use the office vs. when to use remote tools""

The company I worked for, @VodafoneUK did exactly that. Last year.
There was recognition that work life had changed and left it up to teams to decide.",ReevesHall,Andrew Reeves-Hall 💙,"Whitchurch, Hampshire",replied_to,1504562104594010114
1504594618133975041,39051121,2022-03-17T23:04:45.000Z,@VodafoneUK #DreamHoliday Australia to wrestle an aadvark 🤣🤣,kvj87,🐝☀️stay safe,Liverpool,replied_to,1503778049203924994
1504593313285955585,1155192086,2022-03-17T22:59:34.000Z,@VodafoneUK #DreamHoliday skiing down the tallest mountain in Germany... not altogether unbelievable! #verymerewards,tan_euro,🌟tanya vincent🌟,,replied_to,1503778049203924994
1504585429336604673,50628631,2022-03-17T22:28:14.000Z,Now wasted 20 mins on online chat going around in circles @VodafoneUK ... it was a faff with my advantage code last time and now the same 2 years later...is it deliberately difficult?,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland ",Original_tweet,Null
